"","scenario","scena1","prc.Grass_carp","prc.Common_carp","prc.Pike_perch","prc.Roach","prc.Tench","EE.Roach_juv","EE.Tench_juv","EE.Macroinvertebrate","EE.Zooplancton","EE.Macrophyte","EE.Phytoplancton","Feed","EE.Detritus","RDT","FCI","Profitability","n"
"60","scenario1051","1051",20,50,5,15,10,0.0723536770809789,-0.690150432238759,1.26401785865013,2.09057681284436,0.758902607132606,0.0196568713456015,0.695643498472725,0.0141881211476933,1239.34249825627,0.0555840126933857,5231.4340949946,13
"61","scenario1052","1052",15,55,5,15,10,0.0723536770809789,-0.690150432238759,1.2297795792556,2.08455489036991,0.752899312136403,0.0181830891074849,0.722138913468962,0.0129616410530073,1180.03152698757,0.0557340996351744,4320.07241255253,13
"62","scenario1053","1053",10,60,5,15,10,0.0723536770809789,-0.690150432238759,1.19554129986106,2.07853296789546,0.746896017140199,0.0167093068693684,0.7486343284652,0.0117414515083042,1120.72055571887,0.0558848407043199,3408.71073011046,13
"63","scenario1054","1054",5,65,5,15,10,0.0723536770809789,-0.690150432238759,1.16130302046653,2.07251104542101,0.740892722143995,0.0152355246312519,0.775129743461438,0.0105275042415413,1061.40958445017,0.0560362395710027,2497.3490476684,13
"64","scenario1055","1055",60,5,10,15,10,0.0913828716659762,-0.857621551756072,1.67879270974358,2.14031453233339,0.806528236881779,0.0313103562921761,0.436754103890449,0.0241447464967235,1718.10607264732,0.054677019127958,12981.3967082059,13
"65","scenario1056","1056",55,10,10,15,10,0.0913828716659762,-0.857621551756072,1.64455443034905,2.13429260985894,0.800524941885575,0.0298365740540596,0.463249518886686,0.0228647008620819,1658.79510137862,0.0548225825658639,12070.0350257638,13
"66","scenario1057","1057",50,15,10,15,10,0.0913828716659762,-0.857621551756072,1.61031615095452,2.12827068738449,0.794521646889371,0.028362791815943,0.489744933882924,0.0215913667696968,1599.48413010991,0.054968774576743,11158.6733433217,13
"67","scenario1058","1058",45,20,10,15,10,0.0913828716659762,-0.857621551756072,1.57607787155998,2.12224876491004,0.788518351893167,0.0268890095778265,0.516240348879162,0.0203246915725951,1540.17315884121,0.0551155988111826,10247.3116608797,13
"68","scenario1059","1059",40,25,10,15,10,0.0913828716659762,-0.857621551756072,1.54183959216545,2.11622684243559,0.782515056896963,0.02541522733971,0.5427357638754,0.019064623173002,1480.86218757251,0.0552630588788911,9335.94997843761,13
"69","scenario106","106",15,30,45,5,5,-0.492393729952325,-1.06737605083109,1.21509656617108,2.02224865282448,0.718175124541934,0.00985398517393378,0.492197588758753,0.00746481494341008,945.074647324665,0.336123977454769,7299.05592201995,13
"70","scenario1060","1060",35,30,10,15,10,0.0913828716659762,-0.857621551756072,1.50760131277091,2.11020491996114,0.77651176190076,0.0239414451015934,0.569231178871638,0.0178111100151983,1421.55121630381,0.0554111584418664,8424.58829599555,13
"71","scenario1061","1061",30,35,10,15,10,0.0913828716659762,-0.857621551756072,1.47336303337638,2.10418299748669,0.770508466904556,0.0224676628634769,0.595726593867876,0.0165641010784887,1362.24024503511,0.0555599011511522,7513.22661355348,13
"72","scenario1062","1062",25,40,10,15,10,0.0913828716659762,-0.857621551756072,1.43912475398185,2.09816107501224,0.764505171908352,0.0209938806253604,0.622222008864113,0.0153235458702794,1302.9292737664,0.0557092907508247,6601.86493111141,13
"73","scenario1063","1063",20,45,10,15,10,0.0913828716659762,-0.857621551756072,1.40488647458731,2.09213915253779,0.758501876912148,0.0195200983872438,0.648717423860351,0.0140893944192633,1243.6183024977,0.0558593309100051,5690.50324866935,13
"74","scenario1064","1064",15,50,10,15,10,0.0913828716659762,-0.857621551756072,1.37064819519278,2.08611723006334,0.752498581915945,0.0180463161491273,0.675212838856589,0.0128615972687095,1184.307331229,0.0560100253194456,4779.14156622728,13
"75","scenario1065","1065",10,55,10,15,10,0.0913828716659762,-0.857621551756072,1.33640991579824,2.08009530758889,0.746495286919741,0.0165725339110107,0.701708253852826,0.0116401054698576,1124.9963599603,0.0561613777620994,3867.77988378521,13
"76","scenario1066","1066",5,60,10,15,10,0.0913828716659762,-0.857621551756072,1.30217163640371,2.07407338511444,0.740491991923537,0.0150987516728942,0.728203668849065,0.0104248705754118,1065.6853886916,0.0563133919266778,2956.41820134314,13
"77","scenario1067","1067",55,5,15,15,10,0.110412066250973,-1.02509267127338,1.78542304628623,2.13585494955237,0.800124211665117,0.0296998010957019,0.416323444274313,0.0227753898853975,1663.07090562004,0.0550946872518964,12529.1041794386,13
"78","scenario1068","1068",50,10,15,15,10,0.110412066250973,-1.02509267127338,1.7511847668917,2.12983302707792,0.794120916668913,0.0282260188575854,0.442818859270551,0.0215006268940538,1603.75993435134,0.0552414655686587,11617.7424969965,13
"79","scenario1069","1069",45,15,15,15,10,0.110412066250973,-1.02509267127338,1.71694648749716,2.12381110460347,0.788117621672709,0.0267522366194688,0.469314274266789,0.0202325389558202,1544.44896308264,0.0553888796883784,10706.3808145544,13
"80","scenario107","107",10,35,45,5,5,-0.492393729952325,-1.06737605083109,1.18085828677654,2.01622673035003,0.71217182954573,0.00838020293581724,0.518693003754991,0.0062631573406924,885.763676055963,0.33559625159496,6387.69423957789,13
"81","scenario1070","1070",40,20,15,15,10,0.110412066250973,-1.02509267127338,1.68270820810263,2.11778918212902,0.782114326676505,0.0252784543813523,0.495809689263026,0.0189710737786426,1485.13799181394,0.0555369332373397,9795.01913211236,13
"82","scenario1071","1071",35,25,15,15,10,0.110412066250973,-1.02509267127338,1.6484699287081,2.11176725965457,0.776111031680302,0.0238046721432358,0.522305104259265,0.0177161796152496,1425.82702054523,0.0556856299305421,8883.6574496703,13
"83","scenario1072","1072",30,30,15,15,10,0.110412066250973,-1.02509267127338,1.61423164931356,2.10574533718012,0.770107736684098,0.0223308899051192,0.548800519255502,0.0164678052560753,1366.51604927653,0.055834973528368,7972.29576722823,13
"84","scenario1073","1073",25,35,15,15,10,0.110412066250973,-1.02509267127338,1.57999336991903,2.09972341470567,0.764104441687894,0.0208571076670027,0.57529593425174,0.0152259000222941,1307.20507800783,0.0559849677482229,7060.93408478616,13
"85","scenario1074","1074",20,40,15,15,10,0.110412066250973,-1.02509267127338,1.54575509052449,2.09370149223122,0.75810114669169,0.0193833254288861,0.601791349247978,0.0139904137589622,1247.89410673913,0.0561356163211767,6149.57240234409,13
"86","scenario1075","1075",15,45,15,15,10,0.110412066250973,-1.02509267127338,1.51151681112996,2.08767956975677,0.752097851695487,0.0179095431907696,0.628286764244215,0.012761296828266,1188.58313547043,0.0562869230418572,5238.21071990203,13
"87","scenario1076","1076",10,50,15,15,10,0.110412066250973,-1.02509267127338,1.47727853173542,2.08165764728232,0.746094556699283,0.0164357609526531,0.654782179240454,0.011538500102874,1129.27216420173,0.0564388916828673,4326.84903745996,13
"88","scenario1077","1077",5,55,15,15,10,0.110412066250973,-1.02509267127338,1.44304025234089,2.07563572480787,0.740091261703079,0.0149619787145365,0.681277594236691,0.0103219749593915,1069.96119293302,0.0565915260318183,3415.48735501789,13
"89","scenario1078","1078",50,5,20,15,10,0.129441260835971,-1.1925637907907,1.89205338282888,2.13139536677135,0.793720186448455,0.0280892458992277,0.395892784658178,0.0214096496432716,1608.03573859277,0.0555150967576341,12076.8116506712,13
"90","scenario1079","1079",45,10,20,15,10,0.129441260835971,-1.1925637907907,1.85781510343435,2.1253734442969,0.787716891452251,0.0266154636611112,0.422388199654415,0.0201401459001651,1548.72476732407,0.0556631053131589,11165.4499682292,13
"91","scenario108","108",5,40,45,5,5,-0.492393729952325,-1.06737605083109,1.14662000738201,2.01020480787558,0.706168534549526,0.00690642069770071,0.545188418751228,0.00506762465963315,826.452704787261,0.334980573498351,5476.33255713582,13
"92","scenario1080","1080",40,15,20,15,10,0.129441260835971,-1.1925637907907,1.82357682403981,2.11935152182245,0.781713596456047,0.0251416814229946,0.448883614650653,0.0188772809392262,1489.41379605536,0.0558117569903391,10254.0882857871,13
"93","scenario1081","1081",35,20,20,15,10,0.129441260835971,-1.1925637907907,1.78933854464528,2.113329599348,0.775710301459843,0.0236678991848781,0.475379029646891,0.0176210028206831,1430.10282478666,0.0559610555115831,9342.72660334504,13
"94","scenario1082","1082",30,25,20,15,10,0.129441260835971,-1.1925637907907,1.75510026525074,2.10730767687355,0.76970700646364,0.0221941169467616,0.501874444643129,0.0163712601451689,1370.79185351796,0.0561110046347624,8431.36492090297,13
"95","scenario1083","1083",25,30,20,15,10,0.129441260835971,-1.1925637907907,1.72086198585621,2.10128575439909,0.763703711467436,0.020720334708645,0.528369859639367,0.0151280020467119,1311.48088224926,0.0562616081833785,7520.00323846091,13
"96","scenario1084","1084",20,35,20,15,10,0.129441260835971,-1.1925637907907,1.68662370646167,2.09526383192464,0.757700416471232,0.0192465524705285,0.554865274635605,0.0138911781858335,1252.16991098056,0.0564128699933044,6608.64155601884,13
"97","scenario1085","1085",15,40,20,15,10,0.129441260835971,-1.1925637907907,1.65238542706714,2.08924190945019,0.751697121475028,0.017772770232412,0.581360689631842,0.012660738742755,1192.85893971185,0.0565647938078791,5697.27987357677,13
"98","scenario1086","1086",10,45,20,15,10,0.129441260835971,-1.1925637907907,1.61814714767261,2.08321998697574,0.745693826478825,0.0162989879942954,0.60785610462808,0.0114366344107071,1133.54796844315,0.0567173835398526,4785.91819113471,13
"99","scenario1087","1087",5,50,20,15,10,0.129441260835971,-1.1925637907907,1.58390886827807,2.07719806450129,0.739690531482621,0.0148252057561789,0.634351519624319,0.0102188163893445,1074.23699717445,0.0568706429902802,3874.55650869264,13
"100","scenario1088","1088",45,5,25,15,10,0.148470455420968,-1.36003491030801,1.99868371937153,2.12693578399032,0.787316161231793,0.0264786907027535,0.375462125042042,0.0200475114633935,1553.00057156549,0.0559382768327098,11624.5191219039,13
"101","scenario1089","1089",40,10,25,15,10,0.148470455420968,-1.36003491030801,1.96444543997699,2.12091386151587,0.781312866235589,0.025004908464637,0.40195754003828,0.0187832437032332,1493.68960029679,0.0560875312400394,10713.1574394619,13
"102","scenario109","109",35,5,50,5,5,-0.541230893677458,-1.17213772030888,1.4929182996864,2.04789868241571,0.741787574306291,0.0156123411680423,0.339289854161428,0.0122321281825273,1186.5943366409,0.338619302312651,11403.571805463,13
"103","scenario1090","1090",35,15,25,15,10,0.148470455420968,-1.36003491030801,1.93020716058246,2.11489193904142,0.775309571239385,0.0235311262265204,0.428452955034518,0.0175255786709656,1434.37862902809,0.0562374361997695,9801.79575701979,13
"104","scenario1091","1091",30,20,25,15,10,0.148470455420968,-1.36003491030801,1.89596888118792,2.10887001656697,0.769306276243182,0.0220573439884039,0.454948370030756,0.0162744647764862,1375.06765775939,0.056387995590905,8890.43407457772,13
"105","scenario1092","1092",25,25,25,15,10,0.148470455420968,-1.36003491030801,1.86173060179339,2.10284809409252,0.763302981246978,0.0205835617502874,0.481443785026994,0.015029850965757,1315.75668649069,0.0565392132457311,7979.07239213565,13
"106","scenario1093","1093",20,30,25,15,10,0.148470455420968,-1.36003491030801,1.82749232239886,2.09682617161807,0.757299686250774,0.0191097795121708,0.507939200023231,0.0137916867138614,1256.44571522198,0.0566910930028805,7067.71070969359,13
"107","scenario1094","1094",15,35,25,15,10,0.148470455420968,-1.36003491030801,1.79325404300432,2.09080424914362,0.75129639125457,0.0176359972740543,0.534434615019469,0.0125599220181675,1197.13474395328,0.0568436387474648,6156.34902725152,13
"108","scenario1095","1095",10,40,25,15,10,0.148470455420968,-1.36003491030801,1.75901576360979,2.08478232666917,0.745293096258366,0.0161622150359377,0.560930030015707,0.0113345073915968,1137.82377268458,0.0569968543896734,5244.98734480945,13
"109","scenario1096","1096",5,45,25,15,10,0.148470455420968,-1.36003491030801,1.72477748421525,2.07876040419472,0.739289801262163,0.0146884327978212,0.587425445011944,0.0101153938559963,1078.51280141588,0.0571507438509304,4333.62566236739,13
"110","scenario1097","1097",40,5,30,15,10,0.167499650005965,-1.52750602982532,2.10531405591417,2.1224762012093,0.780912136015131,0.0248681355062793,0.355031465425907,0.0186889611141791,1497.96540453822,0.0563642571016029,11172.2265931366,13
"111","scenario1098","1098",35,10,30,15,10,0.167499650005965,-1.52750602982532,2.07107577651964,2.11645427873485,0.774908841018927,0.0233943532681628,0.381526880422145,0.0174299062005648,1438.65443326952,0.0565147732020758,10260.8649106945,13
"112","scenario1099","1099",30,15,30,15,10,0.167499650005965,-1.52750602982532,2.03683749712511,2.1104323562604,0.768905546022723,0.0219205710300462,0.408022295418383,0.0161774181757121,1379.34346200082,0.0566659475158498,9349.50322825247,13
"113","scenario11","11",30,55,5,5,5,-0.101696420151262,-0.229282695008767,0.190862476857226,2.02781570270042,0.73939085129421,0.0153695155551447,0.788119940669025,0.011920260157188,1088.80112719935,0.330930190017589,6360.58773994818,13
"114","scenario110","110",30,10,50,5,5,-0.541230893677458,-1.17213772030888,1.45868002029186,2.04187675994126,0.735784279310087,0.0141385589299257,0.365785269157666,0.0110041787538747,1127.2833653722,0.338306452381067,10492.2101230209,13
"115","scenario1100","1100",25,20,30,15,10,0.167499650005965,-1.52750602982532,2.00259921773057,2.10441043378595,0.76290225102652,0.0204467887919297,0.43451771041462,0.0149314457965911,1320.03249073211,0.0568177839804959,8438.1415458104,13
"116","scenario1101","1101",20,25,30,15,10,0.167499650005965,-1.52750602982532,1.96836093833604,2.0983885113115,0.756898956030316,0.0189730065538132,0.461013125410858,0.0136919383519381,1260.72151946341,0.0569702864627644,7526.77986336833,13
"117","scenario1102","1102",15,30,30,15,10,0.167499650005965,-1.52750602982532,1.9341226589415,2.09236658883705,0.750895661034112,0.0174992243156966,0.487508540407096,0.0124588456553751,1201.41054819471,0.0571234589412697,6615.41818092627,13
"118","scenario1103","1103",10,35,30,15,10,0.167499650005965,-1.52750602982532,1.89988437954697,2.0863446663626,0.744892366037908,0.0160254420775801,0.514003955403334,0.0112321180386367,1142.09957692601,0.0572773053528965,5704.0564984842,13
"119","scenario1104","1104",5,40,30,15,10,0.167499650005965,-1.52750602982532,1.86564610015243,2.08032274388815,0.738889071041705,0.0145516598394635,0.540499370399571,0.0100117063449007,1082.78860565731,0.0574318296957653,4792.69481604213,13
"120","scenario1105","1105",35,5,35,15,10,0.186528844590963,-1.69497714934263,2.21194439245682,2.11801661842828,0.774508110798469,0.0232575803098051,0.334600805809771,0.0173339844389168,1442.93023751094,0.0567930675900284,10719.9340643693,13
"121","scenario1106","1106",30,10,35,15,10,0.186528844590963,-1.69497714934263,2.17770611306229,2.11199469595383,0.768504815802265,0.0217837980716886,0.361096220806009,0.0160801193634674,1383.61926624224,0.0569448615383173,9808.57238192722,13
"122","scenario1107","1107",25,15,35,15,10,0.186528844590963,-1.69497714934263,2.14346783366775,2.10597277347938,0.762501520806061,0.020310015833572,0.387591635802247,0.0148327855512809,1324.30829497354,0.0570973215256348,8897.21069948515,13
"123","scenario1108","1108",20,20,35,15,10,0.186528844590963,-1.69497714934263,2.10922955427322,2.09995085100492,0.756498225809858,0.0188362335954555,0.414087050798485,0.0135919321038312,1264.99732370484,0.0572504515477518,7985.84901704308,13
"124","scenario1109","1109",15,25,35,15,10,0.186528844590963,-1.69497714934263,2.07499127487868,2.09392892853047,0.750494930813654,0.017362451357339,0.440582465794723,0.0123575086500962,1205.68635243614,0.0574042555367081,7074.48733460101,13
"125","scenario111","111",25,15,50,5,5,-0.541230893677458,-1.17213772030888,1.42444174089733,2.03585483746681,0.729780984313883,0.0126647766918092,0.392280684153904,0.00978256083181462,1067.9723941035,0.337933183815566,9580.84844057884,13
"126","scenario1110","1110",10,30,35,15,10,0.186528844590963,-1.69497714934263,2.04075299548415,2.08790700605602,0.74449163581745,0.0158886691192224,0.467077880790961,0.0111294653397407,1146.37538116743,0.0575587375884722,6163.12565215895,13
"127","scenario1111","1111",5,35,35,15,10,0.186528844590963,-1.69497714934263,2.00651471608962,2.08188508358157,0.738488340821246,0.0144148868811059,0.493573295787198,0.00990775283640646,1087.06440989873,0.0577139016657942,5251.76396971688,13
"128","scenario1112","1112",30,5,40,15,10,0.20555803917596,-1.86244826885995,2.31857472899947,2.11355703564725,0.768104085581807,0.0216470251133309,0.314170146193636,0.0159825673552758,1387.89507048367,0.0572247388180391,10267.641535602,13
"129","scenario1113","1113",25,10,40,15,10,0.20555803917596,-1.86244826885995,2.28433644960493,2.1075351131728,0.762100790585603,0.0201732428752144,0.340665561189874,0.0147338692367644,1328.58409921497,0.0573778270829108,9356.27985315989,13
"130","scenario1114","1114",20,15,40,15,10,0.20555803917596,-1.86244826885995,2.2500981702104,2.10151319069835,0.7560974955894,0.0186994606370978,0.367160976186112,0.0134916669681504,1269.27312794627,0.0575315893459041,8444.91817071783,13
"131","scenario1115","1115",15,20,40,15,10,0.20555803917596,-1.86244826885995,2.21585989081587,2.0954912682239,0.750094200593196,0.0172256783989813,0.393656391182349,0.0122559099928631,1209.96215667756,0.0576860296994592,7533.55648827576,13
"132","scenario1116","1116",10,25,40,15,10,0.20555803917596,-1.86244826885995,2.18162161142133,2.08946934574945,0.744090905596992,0.0157518961608648,0.420151806178588,0.01102654827761,1150.65118540886,0.0578411521772361,6622.19480583369,13
"133","scenario1117","1117",5,30,40,15,10,0.20555803917596,-1.86244826885995,2.1473833320268,2.083447423275,0.738087610600788,0.0142781139227482,0.446647221174825,0.00980353230562422,1091.34021414016,0.0579969608956094,5710.83312339163,13
"134","scenario1118","1118",25,5,45,15,10,0.224587233760957,-2.02991938837726,2.42520506554212,2.10909745286623,0.761700060365145,0.0200364699168567,0.293739486577501,0.0146346958548183,1332.8599034564,0.0540102559187268,9815.34900683464,13
"135","scenario1119","1119",20,10,45,15,10,0.224587233760957,-2.02991938837726,2.39096678614758,2.10307553039178,0.755696765368941,0.0185626876787402,0.320234901573738,0.013391141938314,1273.54893218769,0.0540302780921446,8903.98732439257,13
"136","scenario112","112",20,20,50,5,5,-0.541230893677458,-1.17213772030888,1.39020346150279,2.02983291499236,0.723777689317679,0.0111909944536927,0.418776099150142,0.00856722557285581,1008.66142283479,0.337490938831753,8669.48675813677,13
"137","scenario1120","1120",15,15,45,15,10,0.224587233760957,-2.02991938837726,2.35672850675305,2.09705360791733,0.749693470372738,0.0170889054406236,0.346730316569976,0.0121540486689888,1214.23796091899,0.0540504132599547,7992.62564195051,13
"138","scenario1121","1121",10,20,45,15,10,0.224587233760957,-2.02991938837726,2.32249022735851,2.09103168544288,0.743690175376534,0.0156151232025071,0.373225731566214,0.0109233658296993,1154.92698965029,0.0581245503352127,7081.26395950844,13
"139","scenario1122","1122",5,25,45,15,10,0.224587233760957,-2.02991938837726,2.28825194796398,2.08500976296843,0.73768688038033,0.0141413409643906,0.399721146562452,0.00969904372239258,1095.61601838159,0.0582810085564723,6169.90227706637,13
"140","scenario1123","1123",20,5,50,15,10,0.243616428345955,-2.19739050789457,2.53183540208476,2.10463787008521,0.755296035148483,0.0184259147203825,0.273308826961365,0.0132903560025151,1277.82473642912,0.0543064126016968,9363.05647806732,13
"141","scenario1124","1124",15,10,50,15,10,0.243616428345955,-2.19739050789457,2.49759712269023,2.09861594761075,0.74929274015228,0.016952132482266,0.299804241957603,0.0120519236585324,1218.51376516042,0.0543269602610754,8451.69479562525,13
"142","scenario1125","1125",10,15,50,15,10,0.243616428345955,-2.19739050789457,2.4633588432957,2.0925940251363,0.743289445156076,0.0154783502441494,0.326299656953841,0.0108199169681828,1159.20279389172,0.0543476238040288,7540.33311318319,13
"143","scenario1126","1126",5,20,50,15,10,0.243616428345955,-2.19739050789457,2.42912056390116,2.08657210266185,0.737286150159872,0.0140045680060329,0.352795071950079,0.00959428605124423,1099.89182262302,0.0543684044537165,6628.97143074112,13
"144","scenario1127","1127",15,5,55,15,10,0.262645622930952,-2.36486162741188,2.63846573862741,2.10017828730418,0.748892009931821,0.0168153595239083,0.25287816734523,0.011949533936266,1222.78956940185,0.0546041168286141,8910.7639493,13
"145","scenario1128","1128",10,10,55,15,10,0.262645622930952,-2.36486162741188,2.60422745923288,2.09415636482973,0.742888714935618,0.0153415772857918,0.279373582341468,0.0107162006599203,1163.47859813314,0.0546251978097534,7999.40226685793,13
"146","scenario1129","1129",5,15,55,15,10,0.262645622930952,-2.36486162741188,2.56998917983834,2.08813444235528,0.736885419939414,0.0138677950476752,0.305868997337705,0.00948925825137172,1104.16762686444,0.054646397610802,7088.04058441587,13
"147","scenario113","113",15,25,50,5,5,-0.541230893677458,-1.17213772030888,1.35596518210826,2.02381099251791,0.717774394321476,0.00971721221557612,0.44527151414638,0.0073581246346132,949.350451566092,0.336969474291577,7758.1250756947,13
"148","scenario1130","1130",10,5,60,15,10,0.281674817515949,-2.53233274692919,2.74509607517006,2.09571870452316,0.74248798471516,0.0152048043274341,0.232447507729094,0.0106122158664228,1167.75440237457,0.0549033862500307,8458.47142053268,13
"149","scenario1131","1131",5,10,60,15,10,0.281674817515949,-2.53233274692919,2.71085779577552,2.08969678204871,0.736484689718956,0.0137310220893176,0.258942922725332,0.00938395927659302,1108.44343110587,0.054925008577484,7547.10973809061,13
"150","scenario1132","1132",5,5,65,15,10,0.300704012100946,-2.69980386644651,2.85172641171271,2.09125912174214,0.736083959498498,0.0135942491309599,0.212016848112959,0.00927838807531677,1112.7192353473,0.0552042388160336,8006.17889176536,13
"151","scenario1133","1133",60,5,5,20,10,0.0498490952200509,-0.81471322671328,2.07887955475756,2.17459626747359,0.821841881695627,0.0348857624767875,0.435633959640015,0.0266146727071915,1859.43815949807,0.0546884549935448,12895.5913176012,13
"152","scenario1134","1134",55,10,5,20,10,0.0498490952200509,-0.81471322671328,2.04464127536303,2.16857434499914,0.815838586699423,0.0334119802386709,0.462129374636253,0.0253214864730392,1800.12718822936,0.0548289719323544,11984.2296351592,13
"153","scenario1135","1135",50,15,5,20,10,0.0498490952200509,-0.81471322671328,2.0104029959685,2.16255242252469,0.809835291703219,0.0319381980005544,0.488624789632491,0.0240351156268165,1740.81621696066,0.0549700361371958,11072.8679527171,13
"154","scenario1136","1136",45,20,5,20,10,0.0498490952200509,-0.81471322671328,1.97616471657396,2.15653050005024,0.803831996707015,0.0304644157624378,0.515120204628729,0.0227555064321396,1681.50524569196,0.0551116496166265,10161.506270275,13
"155","scenario1137","1137",40,25,5,20,10,0.0498490952200509,-0.81471322671328,1.94192643717943,2.15050857757579,0.797828701710812,0.0289906335243213,0.541615619624967,0.0214826057160613,1622.19427442326,0.0552538143355427,9250.14458783298,13
"156","scenario1138","1138",35,30,5,20,10,0.0498490952200509,-0.81471322671328,1.90768815778489,2.14448665510134,0.791825406714608,0.0275168512862048,0.568111034621204,0.0202163608617059,1562.88330315456,0.0553965323044572,8338.78290539091,13
"157","scenario1139","1139",30,35,5,20,10,0.0498490952200509,-0.81471322671328,1.87344987839036,2.13846473262689,0.785822111718404,0.0260430690480882,0.594606449617442,0.0189567198010187,1503.57233188586,0.0555398054791128,7427.42122294885,13
"158","scenario114","114",10,30,50,5,5,-0.541230893677458,-1.17213772030888,1.32172690271372,2.01778907004346,0.711771099325272,0.00824342997745958,0.471766929142617,0.00615521016939798,890.039480297391,0.336356421710705,6846.76339325264,13
"159","scenario1140","1140",25,40,5,20,10,0.0498490952200509,-0.81471322671328,1.83921159899582,2.13244281015244,0.7798188167222,0.0245692868099717,0.62110186461368,0.0177036310076293,1444.26136061715,0.0556836357753245,6516.05954050678,13
"160","scenario1141","1141",20,45,5,20,10,0.0498490952200509,-0.81471322671328,1.80497331960129,2.12642088767799,0.773815521725997,0.0230955045718552,0.647597279609917,0.0164570434898254,1384.95038934845,0.0558280250386411,5604.69785806471,13
"161","scenario1142","1142",15,50,5,20,10,0.0498490952200509,-0.81471322671328,1.77073504020676,2.12039896520354,0.767812226729793,0.0216217223337386,0.674092694606156,0.0152169067836363,1325.63941807975,0.0559729751521638,4693.33617562264,13
"162","scenario1143","1143",10,55,5,20,10,0.0498490952200509,-0.81471322671328,1.73649676081222,2.11437704272909,0.761808931733589,0.0201479400956221,0.700588109602393,0.0139831709460228,1266.32844681105,0.0561184879354256,3781.97449318058,13
"163","scenario1144","1144",5,60,5,20,10,0.0498490952200509,-0.81471322671328,1.70225848141769,2.10835512025464,0.755805636737385,0.0186741578575056,0.727083524598631,0.012755786548173,1207.01747554235,0.0562645651725356,2870.61281073851,13
"164","scenario1145","1145",55,5,10,20,10,0.0610769318964078,-0.982184346230592,2.18550989130021,2.17013668469257,0.815437856478965,0.0332752072803133,0.41520330002388,0.0252349477277106,1804.40299247079,0.0551009637038877,12443.2987888339,13
"165","scenario1146","1146",50,10,10,20,10,0.0610769318964078,-0.982184346230592,2.15127161190568,2.16411476221812,0.809434561482761,0.0318014250421967,0.441698715020118,0.0239471161758272,1745.09202120209,0.0552426287550049,11531.9371063919,13
"166","scenario1147","1147",45,15,10,20,10,0.0610769318964078,-0.982184346230592,2.11703333251114,2.15809283974367,0.803431266486557,0.0303276428040802,0.468194130016355,0.0226660628184585,1685.78104993339,0.0553848470479784,10620.5754239498,13
"167","scenario1148","1148",40,20,10,20,10,0.0610769318964078,-0.982184346230592,2.08279505311661,2.15207091726922,0.797427971490354,0.0288538605659636,0.494689545012593,0.021391734282944,1626.47007866469,0.0555276206143588,9709.21374150773,13
"168","scenario1149","1149",35,25,10,20,10,0.0610769318964078,-0.982184346230592,2.04855677372207,2.14604899479477,0.79142467649415,0.0273800783278471,0.521184960008831,0.0201240777555103,1567.15910739598,0.0556709514765378,8797.85205906566,13
"169","scenario115","115",5,35,50,5,5,-0.541230893677458,-1.17213772030888,1.28748862331919,2.01176714756901,0.705767804329068,0.00676964773934304,0.498262344138855,0.00495843481790586,830.728509028689,0.33563670133706,5935.40171081057,13
"170","scenario1150","1150",30,30,10,20,10,0.0610769318964078,-0.982184346230592,2.01431849432754,2.14002707232032,0.785421381497946,0.0259062960897306,0.547680375005069,0.0188630409739745,1507.84813612728,0.0558148416587022,7886.49037662359,13
"171","scenario1151","1151",25,35,10,20,10,0.0610769318964078,-0.982184346230592,1.98008021493301,2.13400514984587,0.779418086501742,0.024432513851614,0.574175790001307,0.0176085722205621,1448.53716485858,0.0559592931865956,6975.12869418153,13
"172","scenario1152","1152",20,40,10,20,10,0.0610769318964078,-0.982184346230592,1.94584193553847,2.12798322737142,0.773414791505538,0.0229587316134975,0.600671204997544,0.0163606203148367,1389.22619358988,0.0561043079362212,6063.76701173946,13
"173","scenario1153","1153",15,45,10,20,10,0.0610769318964078,-0.982184346230592,1.91160365614394,2.12196130489697,0.767411496509335,0.021484949375381,0.627166619993782,0.0151191346067393,1329.91522232118,0.0562498878589222,5152.40532929739,13
"174","scenario1154","1154",10,50,10,20,10,0.0610769318964078,-0.982184346230592,1.8773653767494,2.11593938242252,0.761408201513131,0.0200111671372644,0.653662034990021,0.0138840649697361,1270.60425105247,0.0563960348728268,4241.04364685532,13
"175","scenario1155","1155",5,55,10,20,10,0.0610769318964078,-0.982184346230592,1.84312709735487,2.10991745994807,0.755404906516927,0.0185373848991479,0.680157449986257,0.0126553617940713,1211.29327978377,0.0565427507644683,3329.68196441326,13
"176","scenario1156","1156",50,5,15,20,10,0.0723047685727647,-1.1496554657479,2.29214022784286,2.16567710191154,0.809033831262303,0.0316646520838391,0.394772640407744,0.0238588853290213,1749.36782544352,0.0555161531883923,11991.0062600666,13
"177","scenario1157","1157",45,10,15,20,10,0.0723047685727647,-1.1496554657479,2.25790194844832,2.15965517943709,0.803030536266099,0.0301908698457225,0.421268055403982,0.0225763846312678,1690.05685417482,0.0556589807118727,11079.6445776245,13
"178","scenario1158","1158",40,15,15,20,10,0.0723047685727647,-1.1496554657479,2.22366366905379,2.15363325696264,0.797027241269895,0.028717087607606,0.44776347040022,0.021300625158076,1630.74588290611,0.0558023675825848,10168.2828951825,13
