scenario;scena1;prc.Striped_catfish;prc.Silver_Carp;prc.Clarias_macrocephalus;prc.Common_carp;EE.Macroinvertebrate;EE.Zooplancton;EE.Phytoplancton;EE.Feed;EE.Detritus;RDT;FCI;Profitability;n
scenario6221;6221;42;36;8;14;0.440401769;0.654454997;0.578542961;1.161493088;0.373956462;3376.468817;0.155718891;3339.64868;9
scenario6222;6222;40;38;8;14;0.439902933;0.654964452;0.580153013;1.167296973;0.375765207;3286.635434;0.156153105;3287.04406;9
scenario6223;6223;38;40;8;14;0.439404096;0.655473907;0.581763065;1.173711794;0.377589864;3196.80205;0.156589697;3234.439439;9
scenario6224;6224;36;42;8;14;0.43890526;0.655983362;0.583373117;1.180839373;0.379430644;3106.968666;0.157028685;3181.834818;9
scenario6225;6225;34;44;8;14;0.438406423;0.656492818;0.584983169;1.18880549;0.381287762;3017.135283;0.157470088;3129.230197;9
scenario6226;6226;32;46;8;14;0.437907586;0.657002273;0.586593221;1.197767371;0.383161436;2927.301899;0.157913926;3076.625576;9
scenario6227;6227;30;48;8;14;0.43740875;0.657511728;0.588203273;1.207924171;0.385051888;2837.468515;0.158360218;3024.020955;9
scenario6228;6228;28;50;8;14;0.436909913;0.658021183;0.589813325;1.219531941;0.386959345;2747.635132;0.158808982;2971.416334;9
scenario6229;6229;26;52;8;14;0.436411077;0.658530639;0.591423377;1.232925523;0.388884038;2657.801748;0.15926024;2918.811713;9
scenario623;623;20;46;32;2;0.582622111;0.69802122;0.590336435;1.080238693;0.399909132;2741.366235;0.157553438;3290.594807;9
scenario6230;6230;24;54;8;14;0.43591224;0.659040094;0.593033429;1.248551368;0.390826201;2567.968364;0.159714011;2866.207092;9
scenario6231;6231;22;56;8;14;0.435413403;0.659549549;0.594643482;1.267018276;0.392786072;2478.134981;0.160170315;2813.602471;9
scenario6232;6232;20;58;8;14;0.434914567;0.660059004;0.596253534;1.289178566;0.394763896;2388.301597;0.160629172;2760.99785;9
scenario6233;6233;18;60;8;14;0.43441573;0.660568459;0.597863586;1.316263364;0.39675992;2298.468214;0.161090603;2708.393229;9
scenario6234;6234;16;62;8;14;0.433916894;0.661077915;0.599473638;1.350119362;0.398774396;2208.63483;0.161554629;2655.788608;9
scenario6235;6235;14;64;8;14;0.433418057;0.66158737;0.60108369;1.393648502;0.400807582;2118.801446;0.162021271;2603.183988;9
scenario6236;6236;12;66;8;14;0.43291922;0.662096825;0.602693742;1.451687355;0.402859739;2028.968063;0.162490549;2550.579367;9
scenario6237;6237;10;68;8;14;0.432420384;0.66260628;0.604303794;1.53294175;0.404931135;1939.134679;0.162962486;2497.974746;9
scenario6238;6238;8;70;8;14;0.431921547;0.663115736;0.605913846;1.654823342;0.40702204;1849.301295;0.163437103;2445.370125;9
scenario6239;6239;6;72;8;14;0.431422711;0.663625191;0.607523898;1.857959329;0.409132732;1759.467912;0.163914422;2392.765504;9
scenario624;624;18;48;32;2;0.582123275;0.698530675;0.591946487;1.08410795;0.401957381;2651.532851;0.158008584;3237.990186;9
scenario6240;6240;4;74;8;14;0.430923874;0.664134646;0.60913395;2.264231303;0.411263494;1669.634528;0.164394465;2340.160883;9
scenario6241;6241;2;76;8;14;0.430425037;0.664644101;0.610744002;3.483047225;0.413414612;1579.801144;0.164877254;2287.556262;9
scenario6242;6242;74;2;10;14;0.463323062;0.650095743;0.551475998;1.111297323;0.347349956;4850.360018;0.148726701;4236.158208;9
scenario6243;6243;72;4;10;14;0.462824226;0.650605198;0.55308605;1.113127377;0.348932418;4760.526634;0.149124316;4183.553587;9
scenario6244;6244;70;6;10;14;0.462325389;0.651114653;0.554696103;1.115062005;0.350527895;4670.69325;0.149524029;4130.948966;9
scenario6245;6245;68;8;10;14;0.461826553;0.651624109;0.556306155;1.117110435;0.352136547;4580.859867;0.149925855;4078.344345;9
scenario6246;6246;66;10;10;14;0.461327716;0.652133564;0.557916207;1.119283013;0.35375854;4491.026483;0.150329811;4025.739724;9
scenario6247;6247;64;12;10;14;0.460828879;0.652643019;0.559526259;1.121591376;0.355394039;4401.193099;0.150735912;3973.135103;9
scenario6248;6248;62;14;10;14;0.460330043;0.653152474;0.561136311;1.124048666;0.357043213;4311.359716;0.151144174;3920.530483;9
scenario6249;6249;60;16;10;14;0.459831206;0.653661929;0.562746363;1.126669776;0.358706236;4221.526332;0.151554616;3867.925862;9
scenario625;625;16;50;32;2;0.581624438;0.69904013;0.593556539;1.088944521;0.404024835;2561.699468;0.158466307;3185.385565;9
scenario6250;6250;58;18;10;14;0.45933237;0.654171385;0.564356415;1.129471652;0.360383282;4131.692948;0.151967252;3815.321241;9
scenario6251;6251;56;20;10;14;0.458833533;0.65468084;0.565966467;1.132473661;0.36207453;4041.859565;0.152382101;3762.71662;9
scenario6252;6252;54;22;10;14;0.458334696;0.655190295;0.567576519;1.135698042;0.36378016;3952.026181;0.152799179;3710.111999;9
scenario6253;6253;52;24;10;14;0.45783586;0.65569975;0.569186571;1.139170452;0.365500357;3862.192797;0.153218503;3657.507378;9
scenario6254;6254;50;26;10;14;0.457337023;0.656209206;0.570796623;1.142920655;0.367235308;3772.359414;0.153640091;3604.902757;9
scenario6255;6255;48;28;10;14;0.456838187;0.656718661;0.572406675;1.146983375;0.368985203;3682.52603;0.154063961;3552.298136;9
scenario6256;6256;46;30;10;14;0.45633935;0.657228116;0.574016727;1.151399374;0.370750238;3592.692646;0.154490131;3499.693515;9
scenario6257;6257;44;32;10;14;0.455840513;0.657737571;0.575626779;1.156216829;0.372530609;3502.859263;0.154918617;3447.088894;9
scenario6258;6258;42;34;10;14;0.455341677;0.658247026;0.577236831;1.161493088;0.374326516;3413.025879;0.155349439;3394.484273;9
scenario6259;6259;40;36;10;14;0.45484284;0.658756482;0.578846883;1.167296973;0.376138165;3323.192496;0.155782615;3341.879652;9
scenario626;626;14;52;32;2;0.581125602;0.699549585;0.595166591;1.09516297;0.406111764;2471.866084;0.158926628;3132.780944;9
scenario6260;6260;38;38;10;14;0.454344004;0.659265937;0.580456935;1.173711794;0.377965762;3233.359112;0.156218162;3289.275031;9
scenario6261;6261;36;40;10;14;0.453845167;0.659775392;0.582066987;1.180839373;0.37980952;3143.525728;0.156656101;3236.670411;9
scenario6262;6262;34;42;10;14;0.45334633;0.660284847;0.58367704;1.18880549;0.381669654;3053.692345;0.15709645;3184.06579;9
scenario6263;6263;32;44;10;14;0.452847494;0.660794303;0.585287092;1.197767371;0.383546383;2963.858961;0.157539228;3131.461169;9
scenario6264;6264;30;46;10;14;0.452348657;0.661303758;0.586897144;1.207924171;0.38543993;2874.025577;0.157984454;3078.856548;9
scenario6265;6265;28;48;10;14;0.451849821;0.661813213;0.588507196;1.219531941;0.387350522;2784.192194;0.158432147;3026.251927;9
scenario6266;6266;26;50;10;14;0.451350984;0.662322668;0.590117248;1.232925523;0.38927839;2694.35881;0.158882328;2973.647306;9
scenario6267;6267;24;52;10;14;0.450852148;0.662832123;0.5917273;1.248551368;0.39122377;2604.525426;0.159335016;2921.042685;9
scenario6268;6268;22;54;10;14;0.450353311;0.663341579;0.593337352;1.267018276;0.393186902;2514.692043;0.159790232;2868.438064;9
scenario6269;6269;20;56;10;14;0.449854474;0.663851034;0.594947404;1.289178566;0.395168028;2424.858659;0.160247995;2815.833443;9
scenario627;627;12;54;32;2;0.580626765;0.700059041;0.596776643;1.103454235;0.408218445;2382.0327;0.159389568;3080.176323;9
scenario6270;6270;18;58;10;14;0.449355638;0.664360489;0.596557456;1.316263364;0.397167399;2335.025275;0.160708327;2763.228822;9
scenario6271;6271;16;60;10;14;0.448856801;0.664869944;0.598167508;1.350119362;0.399185267;2245.191892;0.161171247;2710.624201;9
scenario6272;6272;14;62;10;14;0.448357965;0.6653794;0.59977756;1.393648502;0.40122189;2155.358508;0.161636778;2658.01958;9
scenario6273;6273;12;64;10;14;0.447859128;0.665888855;0.601387612;1.451687355;0.403277531;2065.525124;0.162104939;2605.414959;9
scenario6274;6274;10;66;10;14;0.447360291;0.66639831;0.602997664;1.53294175;0.405352458;1975.691741;0.162575753;2552.810338;9
scenario6275;6275;8;68;10;14;0.446861455;0.666907765;0.604607716;1.654823342;0.407446942;1885.858357;0.16304924;2500.205718;9
scenario6276;6276;6;70;10;14;0.446362618;0.66741722;0.606217768;1.857959329;0.409561263;1796.024974;0.163525424;2447.601097;9
scenario6277;6277;4;72;10;14;0.445863782;0.667926676;0.60782782;2.264231303;0.411695702;1706.19159;0.164004326;2394.996476;9
scenario6278;6278;2;74;10;14;0.445364945;0.668436131;0.609437872;3.483047225;0.413850549;1616.358206;0.164485968;2342.391855;9
scenario6279;6279;72;2;12;14;0.477764133;0.654397228;0.551779921;1.113127377;0.349263388;4797.083696;0.148770537;4238.38918;9
scenario628;628;10;56;32;2;0.580127929;0.700568496;0.598386695;1.115062005;0.41034516;2292.199317;0.159855149;3027.571702;9
scenario6280;6280;70;4;12;14;0.477265297;0.654906683;0.553389973;1.115062005;0.350861288;4707.250312;0.14916929;4185.784559;9
scenario6281;6281;68;6;12;14;0.47676646;0.655416138;0.555000025;1.117110435;0.352472393;4617.416928;0.149570152;4133.179938;9
scenario6282;6282;66;8;12;14;0.476267624;0.655925593;0.556610077;1.119283013;0.354096867;4527.583545;0.149973138;4080.575317;9
scenario6283;6283;64;10;12;14;0.475768787;0.656435049;0.558220129;1.121591376;0.355734877;4437.750161;0.150378265;4027.970696;9
scenario6284;6284;62;12;12;14;0.47526995;0.656944504;0.559830181;1.124048666;0.357386594;4347.916777;0.150785549;3975.366075;9
scenario6285;6285;60;14;12;14;0.474771114;0.657453959;0.561440233;1.126669776;0.359052189;4258.083394;0.151195006;3922.761454;9
scenario6286;6286;58;16;12;14;0.474272277;0.657963414;0.563050285;1.129471652;0.360731839;4168.25001;0.151606654;3870.156833;9
scenario6287;6287;56;18;12;14;0.473773441;0.65847287;0.564660337;1.132473661;0.362425722;4078.416627;0.152020508;3817.552213;9
scenario6288;6288;54;20;12;14;0.473274604;0.658982325;0.566270389;1.135698042;0.36413402;3988.583243;0.152436587;3764.947592;9
scenario6289;6289;52;22;12;14;0.472775767;0.65949178;0.567880441;1.139170452;0.365856917;3898.749859;0.152854908;3712.342971;9
scenario629;629;8;58;32;2;0.579629092;0.701077951;0.599996747;1.132473661;0.412492196;2202.365933;0.160323392;2974.967081;9
scenario6290;6290;50;24;12;14;0.472276931;0.660001235;0.569490493;1.142920655;0.367594602;3808.916476;0.153275487;3659.73835;9
scenario6291;6291;48;26;12;14;0.471778094;0.66051069;0.571100545;1.146983375;0.369347266;3719.083092;0.153698343;3607.133729;9
scenario6292;6292;46;28;12;14;0.471279258;0.661020146;0.572710597;1.151399374;0.371115104;3629.249708;0.154123492;3554.529108;9
scenario6293;6293;44;30;12;14;0.470780421;0.661529601;0.57432065;1.156216829;0.372898312;3539.416325;0.154550954;3501.924487;9
scenario6294;6294;42;32;12;14;0.470281584;0.662039056;0.575930702;1.161493088;0.374697093;3449.582941;0.154980746;3449.319866;9
scenario6295;6295;40;34;12;14;0.469782748;0.662548511;0.577540754;1.167296973;0.376511652;3359.749557;0.155412887;3396.715245;9
scenario6296;6296;38;36;12;14;0.469283911;0.663057967;0.579150806;1.173711794;0.378342196;3269.916174;0.155847394;3344.110624;9
scenario6297;6297;36;38;12;14;0.468785075;0.663567422;0.580760858;1.180839373;0.380188939;3180.08279;0.156284287;3291.506003;9
scenario6298;6298;34;40;12;14;0.468286238;0.664076877;0.58237091;1.18880549;0.382052096;3090.249406;0.156723584;3238.901382;9
scenario6299;6299;32;42;12;14;0.467787401;0.664586332;0.583980962;1.197767371;0.383931886;3000.416023;0.157165305;3186.296761;9
scenario63;63;62;32;4;2;0.383938974;0.634234245;0.574811158;1.056648708;0.356047455;4116.068425;0.153561725;3627.593547;9
scenario630;630;6;60;32;2;0.579130255;0.701587406;0.601606799;1.161493088;0.414659845;2112.532549;0.16079432;2922.36246;9
scenario6300;6300;30;44;12;14;0.467288565;0.665095787;0.585591014;1.207924171;0.385828535;2910.582639;0.157609469;3133.692141;9
scenario6301;6301;28;46;12;14;0.466789728;0.665605243;0.587201066;1.219531941;0.387742268;2820.749255;0.158056095;3081.08752;9
scenario6302;6302;26;48;12;14;0.466290892;0.666114698;0.588811118;1.232925523;0.38967332;2730.915872;0.158505202;3028.482899;9
scenario6303;6303;24;50;12;14;0.465792055;0.666624153;0.59042117;1.248551368;0.391621924;2641.082488;0.158956811;2975.878278;9
scenario6304;6304;22;52;12;14;0.465293218;0.667133608;0.592031222;1.267018276;0.393588323;2551.249105;0.159410942;2923.273657;9
scenario6305;6305;20;54;12;14;0.464794382;0.667643064;0.593641274;1.289178566;0.39557276;2461.415721;0.159867615;2870.669036;9
scenario6306;6306;18;56;12;14;0.464295545;0.668152519;0.595251326;1.316263364;0.397575486;2371.582337;0.160326851;2818.064415;9
scenario6307;6307;16;58;12;14;0.463796709;0.668661974;0.596861378;1.350119362;0.399596753;2281.748954;0.160788669;2765.459794;9
scenario6308;6308;14;60;12;14;0.463297872;0.669171429;0.59847143;1.393648502;0.401636822;2191.91557;0.161253092;2712.855173;9
scenario6309;6309;12;62;12;14;0.462799035;0.669680884;0.600081482;1.451687355;0.403695955;2102.082186;0.16172014;2660.250552;9
scenario631;631;4;62;32;2;0.578631419;0.702096861;0.603216851;1.219531941;0.416848407;2022.699166;0.161267953;2869.75784;9
scenario6310;6310;10;64;12;14;0.462300199;0.67019034;0.601691534;1.53294175;0.40577442;2012.248803;0.162189834;2607.645931;9
scenario6311;6311;8;66;12;14;0.461801362;0.670699795;0.603301586;1.654823342;0.407872492;1922.415419;0.162662196;2555.04131;9
scenario6312;6312;6;68;12;14;0.461302526;0.67120925;0.604911639;1.857959329;0.40999045;1832.582035;0.163137249;2502.436689;9
scenario6313;6313;4;70;12;14;0.460803689;0.671718705;0.606521691;2.264231303;0.412128576;1742.748652;0.163615013;2449.832068;9
scenario6314;6314;2;72;12;14;0.460304852;0.672228161;0.608131743;3.483047225;0.414287161;1652.915268;0.164095511;2397.227448;9
scenario6315;6315;70;2;14;14;0.492205204;0.658698713;0.552083843;1.115062005;0.351195125;4743.807374;0.148815265;4240.620152;9
scenario6316;6316;68;4;14;14;0.491706368;0.659208168;0.553693895;1.117110435;0.352808688;4653.97399;0.149215166;4188.015531;9
scenario6317;6317;66;6;14;14;0.491207531;0.659717623;0.555303947;1.119283013;0.354435649;4564.140607;0.149617185;4135.41091;9
scenario6318;6318;64;8;14;14;0.490708695;0.660227078;0.556913999;1.121591376;0.356076176;4474.307223;0.150021341;4082.806289;9
scenario6319;6319;62;10;14;14;0.490209858;0.660736534;0.558524051;1.124048666;0.357730439;4384.473839;0.150427649;4030.201668;9
scenario632;632;2;64;32;2;0.578132582;0.702606317;0.604826903;1.393648502;0.419058184;1932.865782;0.161744316;2817.153219;9
scenario6320;6320;60;12;14;14;0.489711021;0.661245989;0.560134103;1.126669776;0.359398612;4294.640456;0.150836125;3977.597047;9
scenario6321;6321;58;14;14;14;0.489212185;0.661755444;0.561744155;1.129471652;0.361080871;4204.807072;0.151246787;3924.992426;9
scenario6322;6322;56;16;14;14;0.488713348;0.662264899;0.563354207;1.132473661;0.362777396;4114.973688;0.151659651;3872.387805;9
scenario6323;6323;54;18;14;14;0.488214512;0.662774354;0.56496426;1.135698042;0.364488367;4025.140305;0.152074734;3819.783184;9
scenario6324;6324;52;20;14;14;0.487715675;0.66328381;0.566574312;1.139170452;0.366213971;3935.306921;0.152492054;3767.178564;9
scenario6325;6325;50;22;14;14;0.487216838;0.663793265;0.568184364;1.142920655;0.367954396;3845.473537;0.152911627;3714.573943;9
scenario6326;6326;48;24;14;14;0.486718002;0.66430272;0.569794416;1.146983375;0.369709834;3755.640154;0.153333472;3661.969322;9
scenario6327;6327;46;26;14;14;0.486219165;0.664812175;0.571404468;1.151399374;0.37148048;3665.80677;0.153757605;3609.364701;9
scenario6328;6328;44;28;14;14;0.485720329;0.665321631;0.57301452;1.156216829;0.373266533;3575.973387;0.154184046;3556.76008;9
scenario6329;6329;42;30;14;14;0.485221492;0.665831086;0.574624572;1.161493088;0.375068194;3486.140003;0.154612811;3504.155459;9
scenario633;633;62;2;34;2;0.608037588;0.69111469;0.555219212;1.056648708;0.361250489;4664.424353;0.148203565;4450.127439;9
scenario6330;6330;40;32;14;14;0.484722655;0.666340541;0.576234624;1.167296973;0.376885669;3396.306619;0.15504392;3451.550838;9
scenario6331;6331;38;34;14;14;0.484223819;0.666849996;0.577844676;1.173711794;0.378719167;3306.473236;0.15547739;3398.946217;9
scenario6332;6332;36;36;14;14;0.483724982;0.667359451;0.579454728;1.180839373;0.380568901;3216.639852;0.15591324;3346.341596;9
scenario6333;6333;34;38;14;14;0.483226146;0.667868907;0.58106478;1.18880549;0.382435087;3126.806468;0.15635149;3293.736975;9
scenario6334;6334;32;40;14;14;0.482727309;0.668378362;0.582674832;1.197767371;0.384317946;3036.973085;0.156792157;3241.132354;9
scenario6335;6335;30;42;14;14;0.482228472;0.668887817;0.584284884;1.207924171;0.386217703;2947.139701;0.157235262;3188.527733;9
scenario6336;6336;28;44;14;14;0.481729636;0.669397272;0.585894936;1.219531941;0.388134586;2857.306317;0.157680823;3135.923112;9
scenario6337;6337;26;46;14;14;0.481230799;0.669906728;0.587504988;1.232925523;0.390068827;2767.472934;0.158128861;3083.318491;9
scenario6338;6338;24;48;14;14;0.480731963;0.670416183;0.58911504;1.248551368;0.392020664;2677.63955;0.158579395;3030.713871;9
scenario6339;6339;22;50;14;14;0.480233126;0.670925638;0.590725092;1.267018276;0.393990337;2587.806166;0.159032445;2978.10925;9
scenario634;634;60;4;34;2;0.607538751;0.691624145;0.556829264;1.057023152;0.36295283;4574.59097;0.148608121;4397.522818;9
scenario6340;6340;20;52;14;14;0.479734289;0.671435093;0.592335144;1.289178566;0.395978093;2497.972783;0.159488031;2925.504629;9
scenario6341;6341;18;54;14;14;0.479235453;0.671944548;0.593945196;1.316263364;0.397984181;2408.139399;0.159946174;2872.900008;9
scenario6342;6342;16;56;14;14;0.478736616;0.672454004;0.595555249;1.350119362;0.400008856;2318.306015;0.160406894;2820.295387;9
scenario6343;6343;14;58;14;14;0.47823778;0.672963459;0.597165301;1.393648502;0.402052378;2228.472632;0.160870212;2767.690766;9
scenario6344;6344;12;60;14;14;0.477738943;0.673472914;0.598775353;1.451687355;0.404115011;2138.639248;0.16133615;2715.086145;9
scenario6345;6345;10;62;14;14;0.477240106;0.673982369;0.600385405;1.53294175;0.406197024;2048.805865;0.161804729;2662.481524;9
scenario6346;6346;8;64;14;14;0.47674127;0.674491825;0.601995457;1.654823342;0.408298692;1958.972481;0.162275969;2609.876903;9
scenario6347;6347;6;66;14;14;0.476242433;0.67500128;0.603605509;1.857959329;0.410420295;1869.139097;0.162749894;2557.272282;9
scenario6348;6348;4;68;14;14;0.475743597;0.675510735;0.605215561;2.264231303;0.412562117;1779.305714;0.163226524;2504.667661;9
scenario6349;6349;2;70;14;14;0.47524476;0.67602019;0.606825613;3.483047225;0.414724449;1689.47233;0.163705882;2452.06304;9
scenario635;635;58;6;34;2;0.607039914;0.6921336;0.558439316;1.05742342;0.364669712;4484.757586;0.149014855;4344.918197;9
scenario6350;6350;68;2;16;14;0.506646275;0.663000198;0.552387765;1.117110435;0.353145433;4690.531052;0.148860895;4242.851124;9
scenario6351;6351;66;4;16;14;0.506147439;0.663509653;0.553997817;1.119283013;0.354774886;4600.697669;0.149261951;4190.246503;9
scenario6352;6352;64;6;16;14;0.505648602;0.664019108;0.55560787;1.121591376;0.356417935;4510.864285;0.149665139;4137.641882;9
scenario6353;6353;62;8;16;14;0.505149766;0.664528563;0.557217922;1.124048666;0.35807475;4421.030901;0.150070474;4085.037261;9
scenario6354;6354;60;10;16;14;0.504650929;0.665038019;0.558827974;1.126669776;0.359745507;4331.197518;0.150477972;4032.43264;9
scenario6355;6355;58;12;16;14;0.504152092;0.665547474;0.560438026;1.129471652;0.361430381;4241.364134;0.150887651;3979.828019;9
scenario6356;6356;56;14;16;14;0.503653256;0.666056929;0.562048078;1.132473661;0.363129552;4151.53075;0.151299528;3927.223398;9
scenario6357;6357;54;16;16;14;0.503154419;0.666566384;0.56365813;1.135698042;0.364843203;4061.697367;0.151713618;3874.618777;9
